tweet_id,@,tweet,date
1292226234643079174,@TMummyof2,Tw... Just need to write   #mummyistryingveryhardtokeepgoing #whenwillpeacereturninsidemyhead #silence #depressed pic.twitter.com/iv0hReV39f,Aug 8
1294912531744657409,@APainPrincess,"“Sometimes the person with #depression isolates…and shies away from contact—at least, that‘s what I normally do. If I am #depressed, these are a few of the things that have helped me to help myself…and I hope they could help you or someone you know too.” buff.ly/3kdBIRw",Aug 16
1292854040351477760,@zakzimmmy,There’s not gonna be college football this year. #depressed,Aug 10
1295073379582504960,@brownsugarlex,My best friend leaves me tomorrow 😩 @taylorgutiez #Depressed,Aug 16
1291673416496545793,@mrs_reay,Today’s junk mail #depressed pic.twitter.com/DvSSDOJWRL,Aug 7
1296701815497674753,@IamSquealer,"If you think you are #depressed, talk to someone.",Aug 20
1292585463522267138,@livvfn,so bored #depressed,Aug 9
1295397836524224512,@supportlinc,Does #quarantine have you feeling #depressed and alone? Adopting or fostering a pet can help you cope with #COVID19 by adding some #love and #happiness to your life. Learn more about how pets can help your #mentalhealth with this article from HelpGuide. ow.ly/tKiP50AYQNo,Aug 17
1295254313061818370,@nukkanick,"Cynical - Boss Of Me FREESTYLE youtu.be/DIa2VqRL1O0 #cynical , #freestyle , #rap , #juicewrld , #stronger, #sad , #depressed , #unsigned , #unsignedhype #autotune #drake #postmalone , #hiphop , #emorap #singing , #soundcloudartist , #soundcloudrapper #nukkanick #rickandmorty ,",Aug 17
1294575856464125954,@daisyjacques_,I am #depressed x,Aug 15
1294903086968975366,@LIVEpositivity,8 Signs You're Becoming #Depressed #mentalhealth powerofpositivity.com/8-signs-youre-… pic.twitter.com/n0fsyQlbGD,Aug 16
1293597039796850689,@JailiahT,|Broke down|😕 #threads #threadstorytime #storytimethread #sad #storytime #depressed pic.twitter.com/lKPG2cnwSq,Aug 12
1294914297483665408,@AChVoice,"“It’s happening again. Whatever “it” was, I knew I was #afraid. The rest of the day I was in a panicked, #depressed state. My chest hurt from gasping in breaths and I felt sick, unsafe, trapped, and exhausted”: buff.ly/2Y2nqJY @viauntethered #PTSD #MentalDisorder #spoonie",Aug 16
1292030584810856453,@Rollypage,You're talking to me and I just had to comment.... #Depressed,Aug 8
1293741705070600194,@stupidgirl1312,#sexy #depressed  who Won’t me,Aug 12
1292600566808563712,@expomaster2,"13 PRACTICAL WAYS TO CONQUER DEPRESSION They may just be 13, but they are super helpful.. expomaster.com.ng/13-practical-w… #depressed #DepressionIsReal #Depression2020 #Depresion #depressao #COVID19",Aug 9
1295620856094380033,@Volunteers4U,"Are you feeling #depressed, #stressed, or having #anxiety due to being quarantined during the #pandemic? Or are face-masks😷,  physical distancing, and living an introverted life affecting you? The WHO wants you to know that you are not alone.🙎🏽🤱🏻🙎🏽🙍🏼‍♀️🙍🏻‍♂️ facebook.com/WHO/videos/125…",Aug 18
1293817111626698755,@NerdyBBW,I don't like nighttime. It's lonely.  Everyone is sleeping except me. So I end up sitting up and thinking. (which isn't good) Video games/YouTube can only keep you company for so long before you start feeling really sad. #lonely #cantsleep #depressed,Aug 13
1293415094462959617,@thesaltlamp_net,"""Summertime Sadness"" is an essay I wrote to explore being #depressed during the heat of the summer. Please share if you read and connect with it. Thanks! thesaltlamp.net/blog-1/cb68dqm…",Aug 11
1295663676935020544,@cEdxson,"Think I got Corona cause my nose has been running for days, but you’ve been running through my mind for weeks. 😔😔😔  #kids #love #depressed",Aug 18
1293064790856925184,@emymarrr,When I feel sad I just go to sleep lmao #depressed,Aug 10
1291808275198091266,@kingxagm,Harry’s concert was supposed to be today :( #depressed,Aug 7
1296065820473401344,@Christurton7,"Just thinking what a SHIT year 2020 has been so far first this awful VIRUS 44 thousand dead then BLM sick of hearing about it on tv then weds getting - 12 deducted & our holidays cancelled to portugal. ETC. Roll on 2021 things can only get better "" CANT IT "" 🤞🤞😤😤#depressed.",Aug 19
1294205490667442177,@Ahmed_Alawsey,"If you are #depressed, you are living in the past. If you are #anxious, you are living in the future. If you are at #peace ☮️, you are living in the Present.",Aug 14
1296957647569256449,@AkameSetsuna,"Since my painting style lved I made a redraw, my ocs Vespa and Bailey  #myart #ArtistOnTwitter #oldartvsnewart #girlslove #gl #shoujoai #painttoolsai #yuri #oc #originalcharacter #illustrationart #cutecouple #depressed #myartstyle #artimprovement #webtooncanvas #romanticism pic.twitter.com/4VQve0xWFe",Aug 21
1294618969609867269,@sharonePack,"⚠️Uncertain Times  We want to feel safe have a sense of control over our lives Fear, uncertainty leave us stressed anxious powerless drained emotionally trapped in a downward spiral #depressed #hopeless  🚸 This much we know #Jesus is our Security Our Help Our #HOPE Now~Forever~ pic.twitter.com/tOvVamIJoH",Aug 15
1294951562477887491,@hugedildo6,i miss smoking w**d at 10:30pm every night omfg life was so #simple when i was #depressed in #mountcolah and i was #rich,Aug 16
1296632982829244416,@shelwillhoite,#depressed bc carb day is tomorrow and it just hit me I’ll be day drinking somewhere else and not at the track :’(,Aug 20
1296804394474909696,@redryzen404,this piece i signed but i should prob sign more of mine lolll #art #artist #comic #depressed pic.twitter.com/yxOFZC6I9d,Aug 21
1294777138374090753,@JimDwyerMD,Depression in Pregnancy – changes child’s brain pathways and could possibly lead to child’s disturbed emotions/behavior and higher risk of later depression @UCalgary #podcast @mediblurb #pregnancy #depressed #children #behavior #MedTwitter More info - eurekalert.org/pub_releases/2… pic.twitter.com/guDj5GDKo6,Aug 15
1296631356542328833,@TrainingMindful,“Why Do I Feel Depressed Every Once in a While for No Reason?” lifehack.org/832119/why-do-… #depression #depressed mindfulness,Aug 20
1295331635060236290,@wandergirl20,"This is creepy as hell. Malls are dying for sure, but this just adds to the sad and scary reality that life as we knew it is over. #apocalypse #pandemic #depressed #EnoughIsEnough twitter.com/deapoirierbook…",Aug 17
1291664312097034240,@EmilyElis4,Looking to talk to parents. How do you manage family meal prep & #cooking when you’re feeling #depressed or #stressed & overwhelmed? What are the main challenges? Any tips or tricks you’ve picked up to cope? DMs open. 🙏 #journorequest #MentalHealthMatters #MentalHealthAwareness,Aug 7
1296030807971201025,@Kev_IY_Curran,If a person gets into deep water we send out a rescue team in a boat to save them. Why then when ppl get into deep #emotional #traumatic #anxious or #depressed waters we don’t send out a rescue team. Imagine if rescue boats had waiting lists #MentalHealthMatters pic.twitter.com/CGWsyGg5fi,Aug 19
1295028627432775680,@iThamilachi,Was feeling a bit #depressed today.. so bit of self love to me.. #MentalHealthMatters #DepressionIsReal pic.twitter.com/wwfu5oDNU5,Aug 16
1291036210559881216,@BipolarActually,Anyone else feels this way?  #mentalillness #mentalhealth #bipolar #trauma #ptsd #bpd #depressed pic.twitter.com/1MNLK9J7FV,Aug 5
1292119991245045761,@J_chirinos17,It actualy does put a smile on my face youtu.be/02JtdIeNJIQ #youtube #musicaelectronica #trapmusic #synth #malditacoronavida #coronavirus #venezuela #depressed #SURREALISM #SoundCloud #instagram #twitter,Aug 8
1294114982234165249,@Radheramanbig,A very inspiring book for people who feel lost or struggling or feeling depressed......... A spiritual journey towards self-discovery......... Available free........  amazon.in/dp/B0817NT45S/… #RIPBala #depression #depressed,Aug 13
1293583930751410176,@EveyHammond19,. Depression is when you don't care about anything. Anxiety is when you care too much about everything. And having both is just Hell. . #Depression #depressed #anxious #anxiety #PTSD #Bipolar #Mentalhealth #mentalillness #suicidePrevention #suicideAwareness #sicknotweak pic.twitter.com/VmdFxTsVoS,Aug 12
1295466492138369024,@pauljimerson,"Be not the slave of your #moods, but their master. But if U are so #angry, so #depressed & so sore that your spirit cannot find deliverance & peace even in #prayer, quickly go and give some pleasure to someone lowly or sorrowful,or to a guilty or innocent sufferer!   ‘Abdu'l-Bahá",Aug 17
1295560547069558785,@11_core,"If this Country was what the Democrats described it to be tonight, we wouldn’t need a wall.#depressed #DNCConvention #fail",Aug 17
1292166264568209408,@3Dprint_Seattle,Washington state is my prison. With no expectation of parole. :(  === #autism #actuallyautistic #AutismAwareness #trapped #stuck #stuck #stressed #depressed  ===,Aug 8
1296891250470268928,@nanikacore,just finished banana fish my soul is always with you WTF #depressed #sad #anger,Aug 21
1296104635720073217,@gulf_news,"#Depressed because of reportedly having symptoms of #coronavirus, a post-graduate student in the Indian city of #Bengaluru took his own life on August 18. gn24.ae/a59180a154b6000",Aug 19
1292883682370310144,@cheesemonkeysf,"I feel awful being truthful here, but the whole session on tools is like something that central office people created w/o input from any actual classroom teachers who lived through spring crisis teaching.   No equation editing. No ability to use formLimiter on G-forms. #depressed",Aug 10
1296331465303695360,@aduanz,I just figured out what's been causing the physical pain in my soul and the tension in my body lately. I haven't listened to music in over a week break. #lofi #music #depressed,Aug 19
1295637379860983808,@sydney_ev,"this is what makes me #depressed,   Australia has SO much opportunity in #renewable energy, and at every opportunity, @LiberalAus deliberately goes out of its way to squash it. sacrificing our #future #economy for personal #greed #corruption #ClimateEmergency #auspol twitter.com/AusWindAll/sta…",Aug 18
1295728731248566273,@andycollie72,Everyone can suffer with depression it’s not an embarrassment to admit it ? Seek help speak to friends don’t ignore it ! ⁦@NHSuk⁩ ⁦@samaritans⁩ #depression #depressed #talk #friends #family bbc.co.uk/news/health-53…,Aug 18
1295269124776570880,@kuczynski_ewa,"Don't like #August; it has too many awful #anniversaries: my mum's #funeral, me having #sepsis, #shingles & #breaking both sides of my right #ankle & having to make the awful decision to have my last #cat put to #sleep. No wonder I'm feeling #depressed. Need #cheering up!☹️",Aug 17
1295195616570728448,@Starkewolf,Just was part of a convo where depression was “not real” Hispanic culture has a long way to go in helping those with it.  - fausto #depressed rivera,Aug 16
1295952280093511680,@0calvodka,Fuck you dad 😡🖕💔 #depressed #rebellious #crazy #heartbroken,Aug 18
1295974859420438531,@thercftasued,"DAY 019/100  Don't be afraid of your sins, rather, let the fear of the Lord lead you to the place of prayer.  #100dayswordofhope #hope #word #life #worried #peace #burden #depressed #oppressed #restoration #glory #purpose #thercftasued #rcf #rcf #rccg #rcfunilag #rcfogunzone_ pic.twitter.com/LW2x2JdYhS",Aug 18
1295911011950579713,@kat_woman13,"I’m #stressed and #depressed this evening...  need a distraction, likely in the form of a bad #horror film.  But for no reason, here’s my goofy #cat.  #CatsOfTwitter pic.twitter.com/b1EYusfK31",Aug 18
1292592884554833921,@Asippycuptv,twitch.tv/asippycup will league of legends help my deppersion come say some positive things <3 tried to go to bed so here we are #SupportSmallStreamers #twitchkittens #twitchaffiliate @TwitchHost #SupportSmallStreams @HealthyGamerGG @SupportingStre3 #depression #depressed,Aug 9
1293599876899409920,@FaicDanish,"It’s important to realize that feeling down at times is a normal part of life. Sad & upsetting events happen to everyone.But,if u’re feeling miserable or hopeless on a regular basis,u could b dealing with #depression.  #depressed #mentalillness #mentalhealth #MentalHealthMatters pic.twitter.com/ZdOrqhPb34",Aug 12
1296700993573400576,@thercftasued,Day 021/100  Keep believing in God as He will keep you full of peace and happiness.  #100dayswordofhope #hope #word #life #worried #peace #burden #depressed #oppressed #restoration #glory #purpose #thercftasued #rcf #rcf #rccg #rcfunilag #rcfogunzone_ #rcfoou #people #discovery pic.twitter.com/PSV0PgsJt2,Aug 20
1294968801696649216,@EmotionallyLab1,"How the fuck is it possible to feel even worse, physically and mentally, after an amazingly long and mostly uninterrupted night's sleep? #depressed #BPD #borderlinepersonalitydisorder #anxiety #fibromyalgia #chronicpain",Aug 16
1295063539489452032,@masterdomina,I’m not going to lie I was #depressed I lost my Daddy #cancer I was binge drinking  & today is 1 week #sober no alcohol no weed. #SundayMorning #Inspiration my dog is my bestfriend I ran his ass out 😆 #fitnessmotivation pic.twitter.com/OzCidA8Atf,Aug 16
1295722204752236546,@dandeckr,Put in for Shore Leave just to have it on the horizon. Turns out imma need it by the time it gets here.  #Stressed #Depressed,Aug 18
1293763816568655874,@charrlesescobar,"college actually fucked my skin up, big sad. #depressed #sad",Aug 12
1294519260631441408,@Acorn_Oakland,I'm not sure whats wrong now. I was having fun with watching some peoples streams on #twitch then i started feeling #depressed without warning. I really hate being mentally ill during these hard times. Maybe i should try playing one of my games or something else.,Aug 14
1295134787171020800,@_hiame,"""Watching over you... till you find someone to stay by your side.”  #art #anime #animegirl #animeboy #depressed #aesthetic #sketch #drawing #digitalart #sketch #lineart #artist #illustration #painting #manga #model #digitalillustration #digitaldrawing #digitalartist pic.twitter.com/6NnHll8vHJ",Aug 16
1293904550777126913,@fluvina,"Having a healthy #Mentalhealth status is a MUST  Repeat- It is MUST  It shouldn't be delayed nor it can be ignored; Seek for help if you are feeling low, #depressed, even anxious quite often.  #pandemic #health #anxiety #COVID19 #MentalHealthAwareness #MentalHealthMatters twitter.com/UNICEFIndia/st…",Aug 13
1295873026341376002,@VoiceDepression,"We can't help someone, if we don't realize they are in need.  LEARN the signs of #childhood #depression so you can step in and support your children, or someone else's.  bit.ly/3kPyHqV #Parents #mentalhealth #depressed #anxiety #kids #SickNotWeak pic.twitter.com/QdTabSOW66",Aug 18
1295992491548856321,@Sumyeonje,no one hmu. #gone #depressed only the real ones know .. 🥴🥴 pic.twitter.com/qEgCJUHJL6,Aug 19
1294119338018922497,@anarchnymous,"Hey @CODMobileIN @CallofDuty, who is this man with teddy bear in the game. Looks like he is going to throw it. Is he #depressed ?? pic.twitter.com/dQ8RVEn74A",Aug 13
1296113880536625152,@Pr1ncess_Nate,Aaron Murphy isn’t instructing Hot Blast @OfficialHotWorx anymore... who am I suppose to drool over the whole class to make me forget about the workout?! 😭 #depressed,Aug 19
1293564162803740674,@DetroitWayneIHN,"Feeling #depressed or #anxious lately?   The Detroit COVID-19 Virtual #Therapy Collaborative aims to remove stigma and barriers to treatment by providing free, confidential #mentalhealth services to those in need.   Call or text for help 24-7: 313.488.HOPE pic.twitter.com/e8KgAkYwRU",Aug 12
1295413818294587392,@SamHornIntrigue,"George Bernard Shaw said, ""We don't stop playing because we get old; we get old because we stop playing."" Many people say they're #stressed & #depressed. It's understandable in times of #Covid19. Here's what to do linkedin.com/pulse/why-its-… #wellnessatwork #playmatters #SamHorn pic.twitter.com/miYcmEmGVD",Aug 17
1295679100204584960,@pitchphase,Today i am #sober and #clean for twelve years. This picture is one of the last taken with these eyes. I was #depressed and destroyed everything around me. Not anymore...ever pic.twitter.com/1st0fjpFQm,Aug 18
1293720788969947137,@april_hyatt,After leaving Syngin for 30 days out of the 90 days I think @tania_maduro forgot about her partying ...her saying he wasn't her soul mate. Since then he has changed... #depressed #90DayFianceHappilyEverAfter youtu.be/nJZg0_E4ic8,Aug 12
1296787244574019584,@MofManlinessPD,"This episode with Jason Perry has been getting a lot of praise. Mostly for its honesty, but also for the very real examples of depression and how to cope. Thank you all for your lovely feedback and thank you Jason x #a #rock #depression #depressed #howtocopewithdepression #coping pic.twitter.com/FgGN5uPZ3e",Aug 21
1296348773564780544,@NHSsoutheast,"Good luck to everyone receiving their #GCSE results today. If you're  #disappointed and feeling #stressed, #anxious or #depressed we're to help: nhs.uk/conditions/str…. pic.twitter.com/84FvXVZ3IJ",Aug 20
1293891940602327041,@for_meagan,"#TriggerWarning  4 yrs ago, on this day our lives changed forever. It's the anniversary of her accident. #TBI #suicideattempts #Selfharm #cutting #depressed #Bipolar #therapy  Then #debt #foreclosure we can't get ahead. Now. she's alive. She is thriving. Trip to France & Italy? pic.twitter.com/mA6Xh0g6UC",Aug 13
1296140252642500608,@emmakennytv,Online mental health clinic on as usual at 8.30pm. Following on from @thismorning I’ll be spending a bit of time discussing grief and also the loss of pets etc. See you later my lovelies #grief #depressed #anxiety #mentalhealth #SuicideAwareness,Aug 19
1295721370102501378,@WINIMINISTRIES,"Good morning! We'd like to encourage you today to walk and talk with God! For  No matter what you're going through, God wants to help!   No matter what YOU are going through, God wants to guide!  Let God HELP you, meet God in prayer and tell Him your needs!  #sick #depressed pic.twitter.com/f5yHi96vTb",Aug 18
1295651171005128704,@BriarBush,I just feel disbelief that I’m not flying out on Thursday. Apparently Australia is taking OS students in but they can’t take us.  I don’t want to unpack again.  I’m not ungrateful but I’m pissed off.  #depressed #stranded,Aug 18
1292887209985454080,@cheesemonkeysf,"I feel like Google for Ed must have wined and dined our district's tech dept, because they do not seem interested in supporting actual high school teachers.  This is the worst I have ever felt one week out from Day 1. #depressed #stupidtechtricks",Aug 10
1293917811048316928,@hyatt__insomnia,calling myself out for going to chic fil a 2 days in a row.......that’s God’s chicken and it’s delicious and I’m #depressed so comfort food it is,Aug 13
1296544022484455435,@yungtofu_,"today my boss asked me what i’m passionate about, i said lately nothing bc i’m #depressed and then he goes oh that’s why you’re so funny. yes chef",Aug 20
1293022409260273664,@drmicheleross,"When you catch yourself getting more #anxious or #depressed than usual, the answer is exercise. Even if that means a brisk hour long walk around the neighborhood.   Get outside. Get some vitamin D. Get that blood pumping. Look at the sky. Feel alive. Forget about your worries. pic.twitter.com/pXSKKsOpBm",Aug 10
1293961532141756416,@godsbailout,"Even when you walk through the darkest valley,do not be afraid, For #God is close beside you. He will protect+comfort you!  #prayer #quote #workathome #jobsonline #tired #depressed #depression pic.twitter.com/YFwoKme4cy",Aug 13
1291204380553666560,@3Dprint_Seattle,"Tired of life.... Unemployable, and trapped in a hell hole of a location in a state I loath and no means of leaving. Nothing I do gets me any closer in escaping.  === #autism #actuallyautistic #AutismAwareness #life #depressed #fedup #trapped",Aug 5
1296047063201972225,@AnneMarieAlbano,Are you #anxious? #depressed? This #ACT resource is amazing! Live w/intent & improve your mental health! @ModernMindsCHS @ABCTAnxietySIG @michaelkasdan tinyurl.com/y3lzbc4b twitter.com/DrKyleDunn/sta…,Aug 19
1291425050629795842,@Chew_On_Glass,Drowning in the thought Pouring out the skin Pressure releasing all the lies Tell me one more time How you'd like to watch me die  chewing_on_glass.com  #BrokenThoughts #ChewingOnGlass #poem #poetry #dark #indie #indieauthor #amwriting #depressed #fiction #love #pain #hurt pic.twitter.com/oHVCV2u1Vc,Aug 6
1294335037962428417,@sithfan1986,Can I be a grown adult who is literally super sad about this failed @nuggetcomfort launch? #Depressed #GladIDidntTellTheKidBeforehand,Aug 14
1291934171355652101,@LisaFlemingbook,If only those who feel #broken #depressed knew the unconditional love of a fur friend. Shelter’s are open. They need volunteers. Go spend the day your life will change forever for the better. ❤️🐾🐾 #loveafterlockup #kindness #compassion #AdoptDontShop #dogs #rescuedog #underdogs twitter.com/CBSEveningNews…,Aug 7
1296787164081131520,@PershingSoldier,This is your country on #democrats.  Any questions?  #depressed #SleepyCreepyQuidProJoe @IronMik86126527 @Sticknstones4 @ColSDM @Red_Pilled_Day @GOPChairwoman @mchooyah @mblatchley777 twitter.com/JoeBiden/statu…,Aug 21
1291782050891141120,@TEARSVII,“Take My Heart” OUT NOW!🥀🔥 LINK IN BIO🔥🔥🔥  #new #release #song #emorap #rapper #hiphop #emo #goth #gbc #sad #sadsong #depressed #spotify #stream #take #my #heart #tears #musicvideo instagram.com/p/CDmIU7iM0Ef/…,Aug 7
1291479500124041216,@PRlNCETTE,I'm team #DEPRESSED. How do you pronounce it?,Aug 6
1289982881293508609,@__ta__ra__,The world doesn't know how sad I am 😔 #sad #depressed pic.twitter.com/y4b4QglEqH,Aug 2
1290504411270307840,@officialjaboc,why does everyone hate me?💔💔 #depressed #dhmu #onlyrealonesknow😖 twitter.com/minygflr/statu…,Aug 3
1293725198877958145,@yuriolovesu,howie never followed me....dhmu. #sad #depressed #emo #sadedit,Aug 12
1290165431043411969,@PLAYB0YH0NEY,i'm back in la habra..... #depressed,Aug 2
1293813491233505280,@NerdyBBW,Still need help please.  Anything will help. Even RT'ing helps. Resources are hard to get and housing is hard to find. #GoFundMe #paypal #PleaseHelp #depressed #disabled #RetweeetPlease #AnythingHelps #scared gofundme.com/f/6c7v3-help-w…,Aug 13
1292855738470211585,@TrainingMindful,“Why Do I Feel Depressed Every Once in a While for No Reason?” lifehack.org/832119/why-do-… #depression #depressed #mindfulness,Aug 10
1293383057320411138,@marijuanacomau,Here's the link for anyone interested or #depressed. ncbi.nlm.nih.gov/pmc/articles/P…,Aug 11
1290887020017905664,@christinepxrk,i lost my airpods i cant deal w this wired lifestyle  #depressed #imdone,Aug 4
1294356157889314817,@eddyricejr,Check it out! hitrecord.org/records/3764386 #Anxiety #poetry #illustration #racism #TuesdayMotivation #LGBTQ #tuesdayvibes #Trending #ThursdayMotivation #ThursdayThoughts #FridayFeeling #FridayThoughts #FridayMotivation #SaturdayThoughts #sunset #MondayMotivation #depressed #love,Aug 14
1292226234643079174,@TMummyof2,Tw... Just need to write   #mummyistryingveryhardtokeepgoing #whenwillpeacereturninsidemyhead #silence #depressed pic.twitter.com/iv0hReV39f,Aug 8
1291121103734104064,@IVatalee,Sorry I haven’t updated my only fans I’ve been #depressed lmao,Aug 5
1292854040351477760,@zakzimmmy,There’s not gonna be college football this year. #depressed,Aug 10
1291673416496545793,@mrs_reay,Today’s junk mail #depressed pic.twitter.com/DvSSDOJWRL,Aug 7
1292585463522267138,@livvfn,so bored #depressed,Aug 9
1291102191722233856,@sahibdhillon31,It's 4 am still awake🖤 #depressed,Aug 5
1290263672326152193,@AChVoice,"“Apart from feeling like a zombie day after day, it’s much more difficult to cope with pain and life in general. You can become irritable, easily #stressed and #depressed"": buff.ly/307TDAS @DespitePainBlog #SleepDeprived #sleep #ChronicPain",Aug 3
1292030584810856453,@Rollypage,You're talking to me and I just had to comment.... #Depressed,Aug 8
1292590753290629125,@TheBaldVegan,everyday life is insane  #mentalillness #depressed #antinatalism,Aug 9
1292145422081892353,@buttcrawl,the thought of returning to onu makes me #depressed,Aug 8
1293741705070600194,@stupidgirl1312,#sexy #depressed  who Won’t me,Aug 12
1292600566808563712,@expomaster2,"13 PRACTICAL WAYS TO CONQUER DEPRESSION They may just be 13, but they are super helpful.. expomaster.com.ng/13-practical-w… #depressed #DepressionIsReal #Depression2020 #Depresion #depressao #COVID19",Aug 9
1290666609070280704,@soulxcx,she never picks up anymore #broken #depressed #breakup pic.twitter.com/EC3F1ObhZF,Aug 4
1291108521635979264,@philburmac,Blossom ___ #art #artist #draw #drawing #doodle #digitalart #digital #illustration #instaart #blossom #cherryblossom #sakura #sad #depressed #chibi #oc #originalcharacter instagr.am/p/CDhVJYHjEy1/ pic.twitter.com/cI6Xbvow6Q,Aug 5
1293817111626698755,@NerdyBBW,I don't like nighttime. It's lonely.  Everyone is sleeping except me. So I end up sitting up and thinking. (which isn't good) Video games/YouTube can only keep you company for so long before you start feeling really sad. #lonely #cantsleep #depressed,Aug 13
1293415094462959617,@thesaltlamp_net,"""Summertime Sadness"" is an essay I wrote to explore being #depressed during the heat of the summer. Please share if you read and connect with it. Thanks! thesaltlamp.net/blog-1/cb68dqm…",Aug 11
1291017264062296064,@NtzBeaker09,Ahh.....tired Candace....she's just too sick and tired of everthing.... . . . #PhineasAndFerb #Candace #CandaceFlynn #Disney #fanart #disneyfanart #tired #frustrated #depressed pic.twitter.com/7Uc2xoptVz,Aug 5
1291316548699860992,@7aecyeon,i promised myself id get noticed ny khun before alvena did but now its all ruined #heartbroken #depressed #sad,Aug 6
1293064790856925184,@emymarrr,When I feel sad I just go to sleep lmao #depressed,Aug 10
1291808275198091266,@kingxagm,Harry’s concert was supposed to be today :( #depressed,Aug 7
1291483863978577921,@KandMotes,How I currently feel :> - - - #depressed #scary #sadness #sad #art #artwort #illustration #digitalart #digitalartist #chibi #myself #manga #cartoonart #cartoon #tears #emotional #ArtistOnTwitter #artist pic.twitter.com/2FIZPsrqHp,Aug 6
1294205490667442177,@Ahmed_Alawsey,"If you are #depressed, you are living in the past. If you are #anxious, you are living in the future. If you are at #peace ☮️, you are living in the Present.",Aug 14
1293018103618719745,@angelaaustin25,Why can't depression and addiction just go away...?? #mentalhealth #depression #depressed #alone #addiction #SorryImNotSoberAnymore,Aug 10
1291189825735974914,@AshleighHemmin,Bit odd but if anyone is a down or feeling #depressed then hmu I’m always here ♥️ pic.twitter.com/glE3BM0Qnl,Aug 5
1292834310496628737,@SkipWnw,"@EdMylett, Tonight, I’m giving the inaugural speech, Even Tough Guys Get #Depressed, at our newly chartered advanced #Toastmasters Club, Speak Like A Pro.  #maxoout #depression",Aug 10
1291313101753782273,@SusanKnowles,"📣 New Podcast! ""Reality Check with Susan Knowles for 8-6-20 - Michelle Obama Says President Donald Trump Makes Her 'Depressed'?"" on @Spreaker #depressed #michelleobama #presidentdonaldtrump spreaker.com/user/7930329/8…",Aug 6
1292883682370310144,@cheesemonkeysf,"I feel awful being truthful here, but the whole session on tools is like something that central office people created w/o input from any actual classroom teachers who lived through spring crisis teaching.   No equation editing. No ability to use formLimiter on G-forms. #depressed",Aug 10
1291770786517327873,@lighthousegld,"As Robert’s #visionloss progressed, he was feeling #depressed. “I needed somebody to talk to, someone who would provide #counseling … Therapy at Lighthouse Guild has enabled me to continue with #photography and to see the benefit of not giving up.” lighthouseguild.org/about-us/impac… pic.twitter.com/ZfMqm7JLUy",Aug 7
1293763816568655874,@charrlesescobar,"college actually fucked my skin up, big sad. #depressed #sad",Aug 12
1293597039796850689,@JailiahT,|Broke down|😕 #threads #threadstorytime #storytimethread #sad #storytime #depressed pic.twitter.com/lKPG2cnwSq,Aug 12
1291664312097034240,@EmilyElis4,Looking to talk to parents. How do you manage family meal prep & #cooking when you’re feeling #depressed or #stressed & overwhelmed? What are the main challenges? Any tips or tricks you’ve picked up to cope? DMs open. 🙏 #journorequest #MentalHealthMatters #MentalHealthAwareness,Aug 7
1292642175201824769,@H0NEYLAPIS,i don’t like it here. i hate it here. i wanna leave. commit arson. #eboyhours #donthmu #depressed #sad pic.twitter.com/G5LkFg5h0R,Aug 9
1291036210559881216,@BipolarActually,Anyone else feels this way?  #mentalillness #mentalhealth #bipolar #trauma #ptsd #bpd #depressed pic.twitter.com/1MNLK9J7FV,Aug 5
1292119991245045761,@J_chirinos17,It actualy does put a smile on my face youtu.be/02JtdIeNJIQ #youtube #musicaelectronica #trapmusic #synth #malditacoronavida #coronavirus #venezuela #depressed #SURREALISM #SoundCloud #instagram #twitter,Aug 8
1294114982234165249,@Radheramanbig,A very inspiring book for people who feel lost or struggling or feeling depressed......... A spiritual journey towards self-discovery......... Available free........  amazon.in/dp/B0817NT45S/… #RIPBala #depression #depressed,Aug 13
1290164850056806401,@iExKaliber,"Is there anyone that’s willing to listen to me and to let me vent w a open mind? I’ll do the same, I just can’t bare my life rn... I’ll even pay to let me vent #depressed #sad #depression #buyingnudes #buyingcontent #venting #suicide",Aug 2
1290337148592414721,@chesischeesy,"My favorite #acnh villager, Al, has requested to leave to go and try all of the yummy snacks around the world. I put him at the top of the pyramid. He’s my next door neighbor. We have matching hats. It’s time for me to move on and let him live his life. #depressed #heartbroken pic.twitter.com/XvwQepbTqr",Aug 3
1293583930751410176,@EveyHammond19,. Depression is when you don't care about anything. Anxiety is when you care too much about everything. And having both is just Hell. . #Depression #depressed #anxious #anxiety #PTSD #Bipolar #Mentalhealth #mentalillness #suicidePrevention #suicideAwareness #sicknotweak pic.twitter.com/VmdFxTsVoS,Aug 12
1293625816098775040,@KindnessChamps,"The act of being #kind is scientifically proven to improve #emotional and #physical wellbeing💙 #Kindness helps you to feel less #lonely, #depressed AND reduces #stress. During the #Covid19 this is an easy way to help yourself and others❤️ @WSJ wsj.com/articles/why-b…",Aug 12
1292166264568209408,@3Dprint_Seattle,Washington state is my prison. With no expectation of parole. :(  === #autism #actuallyautistic #AutismAwareness #trapped #stuck #stuck #stressed #depressed  ===,Aug 8
1291741299960246273,@pupstb,Depression kills 😢 #DepressionIsReal #depressed #SaveMe #Help pic.twitter.com/PaZ4nY9iSq,Aug 7
1291051982376128514,@CatharineAquino,"Tragic life of a middle manager.  If we succeed it’s not because of me but if we fail,  it’s all my fault.  #depressed",Aug 5
