tweet_id,@,tweet,date
1.18368E+18,@WitchThicc,Here's my weekly roundup  thatthiccwitch.com/blog/my-week-m… #anxiety #depression #depressed #mentalhealth #MentalHealthAwareness #Personal #bloggerstribe #blog #blogging #blogger #WritingCommunity #writing #writerslife #writer,14-Oct
1.18373E+18,@BigRedRuckus,ow.ly/r9IA50wKCa3 From @innermammal Why are so many #Successful People #Depressed? Is it fear? @justcoachit @FStuvek @WSRapport @JoynicoleM @JRodriguez_PhD @Insperity @HRSSConsulting @LeadAtAnyLevel @TashaJacksTweet @CornellPsychDpt @DrKevinFleming What to Do about It?,14-Oct
1.18377E+18,@missinginsight,#Depression is having great things happening to you and not being able to enjoy them. I am depressed. #depressed #mentalhealth,14-Oct
1.18388E+18,@MaryBliss77,"To keep myself from being #depressed, I decided to make a #lithograph #picture of #PaulandVicky. I'm planning on making a few more, I already bought the frames, I just have to print the pics!! #Plotagon #plotagonunites pic.twitter.com/6WDuEH39S4",14-Oct
1.18383E+18,@MPiggylynn,I’m mad and sad that The Cheese Cake Factory is stopping making the orange chicken dish I love so much.  #depressed #AmberlynnReid,14-Oct
1.18368E+18,@WitchThicc,Here's my weekly roundup  thatthiccwitch.com/blog/my-week-m… #anxiety #depression #depressed #mentalhealth #MentalHealthAwareness #Personal #bloggerstribe #blog #blogging #blogger #WritingCommunity #writing #writerslife #writer,14-Oct
1.18373E+18,@BigRedRuckus,ow.ly/r9IA50wKCa3 From @innermammal Why are so many #Successful People #Depressed? Is it fear? @justcoachit @FStuvek @WSRapport @JoynicoleM @JRodriguez_PhD @Insperity @HRSSConsulting @LeadAtAnyLevel @TashaJacksTweet @CornellPsychDpt @DrKevinFleming What to Do about It?,14-Oct
1.18368E+18,@TrainingMindful,Why Do I Feel Depressed Every Once in a While for No Reason? lifehack.org/832119/why-do-… #depression #depressed mindfulness,14-Oct
1.18377E+18,@missinginsight,#Depression is having great things happening to you and not being able to enjoy them. I am depressed. #depressed #mentalhealth,14-Oct
1.18388E+18,@MaryBliss77,"To keep myself from being #depressed, I decided to make a #lithograph #picture of #PaulandVicky. I'm planning on making a few more, I already bought the frames, I just have to print the pics!! #Plotagon #plotagonunites pic.twitter.com/6WDuEH39S4",14-Oct
1.18383E+18,@MPiggylynn,I’m mad and sad that The Cheese Cake Factory is stopping making the orange chicken dish I love so much.  #depressed #AmberlynnReid,14-Oct
1.18347E+18,@_paola_exe_,"After ,,part 1 Miraculous season 3 finale”:   #MiraculousLadybug #miraculous #ChatNoir #ladybug #rip #Lukanette #adrigami #RIPladynoir #RIPmarichat #RIPadrienette #sad #depressed pic.twitter.com/bwzzDz7Vnq",13-Oct
1.18347E+18,@_paola_exe_,"After ,,part 1 Miraculous season 3 finale”:   #MiraculousLadybug #miraculous #ChatNoir #ladybug #rip #Lukanette #adrigami #RIPladynoir #RIPmarichat #RIPadrienette #sad #depressed pic.twitter.com/bwzzDz7Vnq",13-Oct
1.18362E+18,@bayleesmiith,"My “ 1 year ago, today”s are making me #depressed",13-Oct
1.18337E+18,@MW4Wellness,The @samaritans are invaluable.  I've called and spoke to the same person for 3 hours in the middle of the night. She de-escalated my crisis and I was able to keep myself safe.  You don't have the be #depressed or seeing a doctor to call them. Anyone can and should.  Thank you 💚 twitter.com/samaritans/sta…,13-Oct
1.18347E+18,@_paola_exe_,"After ,,part 1 Miraculous season 3 finale”:   #MiraculousLadybug #miraculous #ChatNoir #ladybug #rip #Lukanette #adrigami #RIPladynoir #RIPmarichat #RIPadrienette #sad #depressed pic.twitter.com/bwzzDz7Vnq",13-Oct
1.18344E+18,@Cheese_Printer,Fortnites a #depressed egirl,13-Oct
1.18345E+18,@joee_strength,When I see highlights of guys like Christian McCaffrey I realize that we don’t have an active skill player right now even close to go effecting a game by themselves  #depressed,13-Oct
1.18341E+18,@citidotio,#Stressed & #Depressed: How Can We Design Cities To Promote #MentalHealth citi.io/2019/06/30/str…,13-Oct
1.18362E+18,@bayleesmiith,"My “ 1 year ago, today”s are making me #depressed",13-Oct
1.18337E+18,@MW4Wellness,The @samaritans are invaluable.  I've called and spoke to the same person for 3 hours in the middle of the night. She de-escalated my crisis and I was able to keep myself safe.  You don't have the be #depressed or seeing a doctor to call them. Anyone can and should.  Thank you 💚 twitter.com/samaritans/sta…,13-Oct
1.18345E+18,@Jayblack5723,Fortnite is in the #depressed gang,13-Oct
1.18347E+18,@_paola_exe_,"After ,,part 1 Miraculous season 3 finale”:   #MiraculousLadybug #miraculous #ChatNoir #ladybug #rip #Lukanette #adrigami #RIPladynoir #RIPmarichat #RIPadrienette #sad #depressed pic.twitter.com/bwzzDz7Vnq",13-Oct
1.18337E+18,@AChVoice,"“So many people in this greyzone don’t receive help..cos it’s not the classic image of a #depressed person..told they’re #lazy & just need to do better. But I don’t know if u’ve noticed but #life’s more complicated than that"": buff.ly/2p90pGE #MentalIllness #depression",13-Oct
1.18344E+18,@Cheese_Printer,Fortnites a #depressed egirl,13-Oct
1.18342E+18,@MelanieLopata,I had great hopes for today - sunny warmish day - but am #depressed #SundayMorning #nomotivation #wouldrathersleep #WritingCommunity #writers #writerblock pic.twitter.com/jM6tfenTyk,13-Oct
1.18345E+18,@joee_strength,When I see highlights of guys like Christian McCaffrey I realize that we don’t have an active skill player right now even close to go effecting a game by themselves  #depressed,13-Oct
1.18341E+18,@citidotio,#Stressed & #Depressed: How Can We Design Cities To Promote #MentalHealth citi.io/2019/06/30/str…,13-Oct
1.18362E+18,@bayleesmiith,"My “ 1 year ago, today”s are making me #depressed",13-Oct
1.18337E+18,@MW4Wellness,The @samaritans are invaluable.  I've called and spoke to the same person for 3 hours in the middle of the night. She de-escalated my crisis and I was able to keep myself safe.  You don't have the be #depressed or seeing a doctor to call them. Anyone can and should.  Thank you 💚 twitter.com/samaritans/sta…,13-Oct
1.18345E+18,@Jayblack5723,Fortnite is in the #depressed gang,13-Oct
1.18347E+18,@_paola_exe_,"After ,,part 1 Miraculous season 3 finale”:   #MiraculousLadybug #miraculous #ChatNoir #ladybug #rip #Lukanette #adrigami #RIPladynoir #RIPmarichat #RIPadrienette #sad #depressed pic.twitter.com/bwzzDz7Vnq",13-Oct
1.18337E+18,@AChVoice,"“So many people in this greyzone don’t receive help..cos it’s not the classic image of a #depressed person..told they’re #lazy & just need to do better. But I don’t know if u’ve noticed but #life’s more complicated than that"": buff.ly/2p90pGE #MentalIllness #depression",13-Oct
1.18344E+18,@Cheese_Printer,Fortnites a #depressed egirl,13-Oct
1.18342E+18,@MelanieLopata,I had great hopes for today - sunny warmish day - but am #depressed #SundayMorning #nomotivation #wouldrathersleep #WritingCommunity #writers #writerblock pic.twitter.com/jM6tfenTyk,13-Oct
1.18345E+18,@joee_strength,When I see highlights of guys like Christian McCaffrey I realize that we don’t have an active skill player right now even close to go effecting a game by themselves  #depressed,13-Oct
1.18298E+18,@TheBaldVegan,best things about this world: Animals Death #animalliberation #antinatalism #animallover #Vegan #GoVegan #Death #depressed #loneliness #ChronicPain #AnimalRights #childfree #animalcruelty #AnimalAbuse #AdoptDontShop pic.twitter.com/UKxj559Qru,12-Oct
1.18298E+18,@TheBaldVegan,best things about this world: Animals Death #animalliberation #antinatalism #animallover #Vegan #GoVegan #Death #depressed #loneliness #ChronicPain #AnimalRights #childfree #animalcruelty #AnimalAbuse #AdoptDontShop pic.twitter.com/UKxj559Qru,12-Oct
1.183E+18,@vichitra_90,Feeling #depressed #anxious #sad #terrible #angry #confused The only way to come of it is to #talk #share #communicate #interact Stay healthy Mentally too dears #WorldMentalHealthDay  Proud to be a psychologist . Awareness about #mentalhealth is a must to everyone in dis world,12-Oct
1.18298E+18,@TheBaldVegan,best things about this world: Animals Death #animalliberation #antinatalism #animallover #Vegan #GoVegan #Death #depressed #loneliness #ChronicPain #AnimalRights #childfree #animalcruelty #AnimalAbuse #AdoptDontShop pic.twitter.com/UKxj559Qru,12-Oct
1.183E+18,@vichitra_90,Feeling #depressed #anxious #sad #terrible #angry #confused The only way to come of it is to #talk #share #communicate #interact Stay healthy Mentally too dears #WorldMentalHealthDay  Proud to be a psychologist . Awareness about #mentalhealth is a must to everyone in dis world,12-Oct
1.18279E+18,@sbstevenson2,For everyone who has asked me: I’m not going to Jersey 😭.... Money is super tight lately and I’m trying to pay my credit card down while also saving to try and move lol SO... adult decisions had to be made unfortunately. I’m very upset over it ugh #Depressed #HaveFunForMe 😩🙃❤️,11-Oct
1.18286E+18,@huntercoey,Someone pointed out my chronic blinking on Aarons snapchat and now I’m #depressed,11-Oct
1.18279E+18,@sbstevenson2,For everyone who has asked me: I’m not going to Jersey 😭.... Money is super tight lately and I’m trying to pay my credit card down while also saving to try and move lol SO... adult decisions had to be made unfortunately. I’m very upset over it ugh #Depressed #HaveFunForMe 😩🙃❤️,11-Oct
1.18284E+18,@theautismdad,"Feeling a bit #depressed tonight folks. The kids are at their moms and that's a good thing for them. At the same time, it's heartbreaking that it's even necessary.   I'm stressed and trying really hard not to stress eat tonight. Trying to make better choices. #FridayThoughts pic.twitter.com/o5XnaaNSZn",11-Oct
1.18286E+18,@huntercoey,Someone pointed out my chronic blinking on Aarons snapchat and now I’m #depressed,11-Oct
1.18279E+18,@sbstevenson2,For everyone who has asked me: I’m not going to Jersey 😭.... Money is super tight lately and I’m trying to pay my credit card down while also saving to try and move lol SO... adult decisions had to be made unfortunately. I’m very upset over it ugh #Depressed #HaveFunForMe 😩🙃❤️,11-Oct
1.18284E+18,@theautismdad,"Feeling a bit #depressed tonight folks. The kids are at their moms and that's a good thing for them. At the same time, it's heartbreaking that it's even necessary.   I'm stressed and trying really hard not to stress eat tonight. Trying to make better choices. #FridayThoughts pic.twitter.com/o5XnaaNSZn",11-Oct
1.18286E+18,@huntercoey,Someone pointed out my chronic blinking on Aarons snapchat and now I’m #depressed,11-Oct
1.18235E+18,@HNajibullah,That is also turned into a #culture of #violence in our society! At times I feel totally #depressed & I’m not ashamed of it because I’m human! #WolrdMentalHealthDay hoping that all those suffering from #Mentalhealth get #compassion & access 2 all help they need!,10-Oct
1.18235E+18,@HNajibullah,That is also turned into a #culture of #violence in our society! At times I feel totally #depressed & I’m not ashamed of it because I’m human! #WolrdMentalHealthDay hoping that all those suffering from #Mentalhealth get #compassion & access 2 all help they need!,10-Oct
1.18233E+18,@GenaMSwarrior,"#Fatigue in #MS Patients report that fatigue is the most disabling of all their MS symptoms. Between 75 & 90% of the MS population suffers from fatigue during the course of their illness. When we are exhausted, we are much more likely to feel #depressed. We simply do not have... pic.twitter.com/BtOh61ypOv",10-Oct
1.18222E+18,@harmanbhatia,"On #WorldMentalHealthDay remember #depression is not a choice, it’s a #disabling #lifethreatening #disease. No1 wants to feel #depressed #lonely or commit suicide. Show #support & #respect as you would to other conditions #Cancer. #Support #MentalHealthAwareness",10-Oct
1.1822E+18,@rahulrmv,"This #WorldMentalHealthDay I want to share, I've been #depressed  & I've gone out to get help of a mental #health practitioner, it's just amazing how #speaking with someone could #Help, the kind of lifestyles our generation has, I highly recommend, please never hesitate & consult",10-Oct
1.18244E+18,@lair_liliths,Who here is getting excited about #Sadd seasons just around the corner  ?  #depression #DepressionScreeningDay #depressed #anxietydisorder #anxietycheck #anxiety #anxious #mentalhealthday #mentalhealth #mentalillness #MentalIllnessAwarenessWeek #MentalHealthAwareness,10-Oct
1.18225E+18,@HugeMedialtd,As its World Mental Health Day we are proud to launch the latest taxi campaign on behalf of talkliverpool.nhs.uk visit their website or call 0151 228 2300 #worried #depressed #sad #anxious #talkliverpool its good to talk! pic.twitter.com/DLiHb8hTRt,10-Oct
1.1824E+18,@sethgillihan,"#Depression can affect every aspect of your being, so you’d think it'd be hard to miss.   But I know from personal experience that it isn’t always so obvious when you’re #depressed:   blogs.webmd.com/mental-health/… @WebMD pic.twitter.com/nrjRgUxkhQ",10-Oct
1.18235E+18,@HNajibullah,That is also turned into a #culture of #violence in our society! At times I feel totally #depressed & I’m not ashamed of it because I’m human! #WolrdMentalHealthDay hoping that all those suffering from #Mentalhealth get #compassion & access 2 all help they need!,10-Oct
1.18233E+18,@GenaMSwarrior,"#Fatigue in #MS Patients report that fatigue is the most disabling of all their MS symptoms. Between 75 & 90% of the MS population suffers from fatigue during the course of their illness. When we are exhausted, we are much more likely to feel #depressed. We simply do not have... pic.twitter.com/BtOh61ypOv",10-Oct
1.18222E+18,@harmanbhatia,"On #WorldMentalHealthDay remember #depression is not a choice, it’s a #disabling #lifethreatening #disease. No1 wants to feel #depressed #lonely or commit suicide. Show #support & #respect as you would to other conditions #Cancer. #Support #MentalHealthAwareness",10-Oct
1.1822E+18,@rahulrmv,"This #WorldMentalHealthDay I want to share, I've been #depressed  & I've gone out to get help of a mental #health practitioner, it's just amazing how #speaking with someone could #Help, the kind of lifestyles our generation has, I highly recommend, please never hesitate & consult",10-Oct
1.18244E+18,@lair_liliths,Who here is getting excited about #Sadd seasons just around the corner  ?  #depression #DepressionScreeningDay #depressed #anxietydisorder #anxietycheck #anxiety #anxious #mentalhealthday #mentalhealth #mentalillness #MentalIllnessAwarenessWeek #MentalHealthAwareness,10-Oct
1.18225E+18,@HugeMedialtd,As its World Mental Health Day we are proud to launch the latest taxi campaign on behalf of talkliverpool.nhs.uk visit their website or call 0151 228 2300 #worried #depressed #sad #anxious #talkliverpool its good to talk! pic.twitter.com/DLiHb8hTRt,10-Oct
1.1824E+18,@sethgillihan,"#Depression can affect every aspect of your being, so you’d think it'd be hard to miss.   But I know from personal experience that it isn’t always so obvious when you’re #depressed:   blogs.webmd.com/mental-health/… @WebMD pic.twitter.com/nrjRgUxkhQ",10-Oct
1.18228E+18,@Diabetescouk,"When you feel #depressed or #low, you might like to try & get into the habit of becoming aware of the thoughts you are having when you notice your #moodchanging ➡️ bit.ly/2sGSX4E #MentalHealthAwarenessWeek #WorldMentalHealthDay pic.twitter.com/uPBUV1d8E2",10-Oct
1.1822E+18,@Capt_America77,"How can i promote peace in this world, if all the girls are fighting over me. #Depressed DNINANG JustCantWait @KissesDelavin",10-Oct
1.18236E+18,@foggy73,Important to recognise the affect onset of #seriousinjury has on ones #mentalhealth - but not everybody gets #depressed after a life changing injury. The vital thing is that those who ARE affected get the support they need #CFGLife @CfgLaw Doing things differently @spinalinjuries twitter.com/CfgLaw/status/…,10-Oct
1.18235E+18,@HNajibullah,That is also turned into a #culture of #violence in our society! At times I feel totally #depressed & I’m not ashamed of it because I’m human! #WolrdMentalHealthDay hoping that all those suffering from #Mentalhealth get #compassion & access 2 all help they need!,10-Oct
1.18233E+18,@GenaMSwarrior,"#Fatigue in #MS Patients report that fatigue is the most disabling of all their MS symptoms. Between 75 & 90% of the MS population suffers from fatigue during the course of their illness. When we are exhausted, we are much more likely to feel #depressed. We simply do not have... pic.twitter.com/BtOh61ypOv",10-Oct
1.18222E+18,@harmanbhatia,"On #WorldMentalHealthDay remember #depression is not a choice, it’s a #disabling #lifethreatening #disease. No1 wants to feel #depressed #lonely or commit suicide. Show #support & #respect as you would to other conditions #Cancer. #Support #MentalHealthAwareness",10-Oct
1.1822E+18,@rahulrmv,"This #WorldMentalHealthDay I want to share, I've been #depressed  & I've gone out to get help of a mental #health practitioner, it's just amazing how #speaking with someone could #Help, the kind of lifestyles our generation has, I highly recommend, please never hesitate & consult",10-Oct
1.18244E+18,@lair_liliths,Who here is getting excited about #Sadd seasons just around the corner  ?  #depression #DepressionScreeningDay #depressed #anxietydisorder #anxietycheck #anxiety #anxious #mentalhealthday #mentalhealth #mentalillness #MentalIllnessAwarenessWeek #MentalHealthAwareness,10-Oct
1.18225E+18,@HugeMedialtd,As its World Mental Health Day we are proud to launch the latest taxi campaign on behalf of talkliverpool.nhs.uk visit their website or call 0151 228 2300 #worried #depressed #sad #anxious #talkliverpool its good to talk! pic.twitter.com/DLiHb8hTRt,10-Oct
1.1824E+18,@sethgillihan,"#Depression can affect every aspect of your being, so you’d think it'd be hard to miss.   But I know from personal experience that it isn’t always so obvious when you’re #depressed:   blogs.webmd.com/mental-health/… @WebMD pic.twitter.com/nrjRgUxkhQ",10-Oct
1.18228E+18,@Diabetescouk,"When you feel #depressed or #low, you might like to try & get into the habit of becoming aware of the thoughts you are having when you notice your #moodchanging ➡️ bit.ly/2sGSX4E #MentalHealthAwarenessWeek #WorldMentalHealthDay pic.twitter.com/uPBUV1d8E2",10-Oct
1.1822E+18,@Capt_America77,"How can i promote peace in this world, if all the girls are fighting over me. #Depressed DNINANG JustCantWait @KissesDelavin",10-Oct
1.18236E+18,@foggy73,Important to recognise the affect onset of #seriousinjury has on ones #mentalhealth - but not everybody gets #depressed after a life changing injury. The vital thing is that those who ARE affected get the support they need #CFGLife @CfgLaw Doing things differently @spinalinjuries twitter.com/CfgLaw/status/…,10-Oct
1.18235E+18,@HNajibullah,That is also turned into a #culture of #violence in our society! At times I feel totally #depressed & I’m not ashamed of it because I’m human! #WolrdMentalHealthDay hoping that all those suffering from #Mentalhealth get #compassion & access 2 all help they need!,10-Oct
1.18191E+18,@parentteendr,I'm at @PsychToday sharing advice for Managing #Stress When Your #Child Is #Depressed or #Anxious psychologytoday.com/blog/the-teen-… Dealing with your child's difficulties can be extremely stressful.,9-Oct
1.18203E+18,@lildickgirlx666,I'm kinda depressed. I need friends. Is anyone down to be my friend? #depressed #lonely #needsfriends,9-Oct
1.18191E+18,@parentteendr,I'm at @PsychToday sharing advice for Managing #Stress When Your #Child Is #Depressed or #Anxious psychologytoday.com/blog/the-teen-… Dealing with your child's difficulties can be extremely stressful.,9-Oct
1.18203E+18,@lildickgirlx666,I'm kinda depressed. I need friends. Is anyone down to be my friend? #depressed #lonely #needsfriends,9-Oct
1.18191E+18,@parentteendr,I'm at @PsychToday sharing advice for Managing #Stress When Your #Child Is #Depressed or #Anxious psychologytoday.com/blog/the-teen-… Dealing with your child's difficulties can be extremely stressful.,9-Oct
1.18203E+18,@lildickgirlx666,I'm kinda depressed. I need friends. Is anyone down to be my friend? #depressed #lonely #needsfriends,9-Oct
1.18184E+18,@WHONigeria,"#Depression is the leading cause of #disability worldwide. Over 7,000,000 #Nigerians are #depressed.  #WorldMentalHealthDay #beatNCDs #BeatNCDsNg pic.twitter.com/jsnGfoaq0S",9-Oct
1.18191E+18,@parentteendr,I'm at @PsychToday sharing advice for Managing #Stress When Your #Child Is #Depressed or #Anxious psychologytoday.com/blog/the-teen-… Dealing with your child's difficulties can be extremely stressful.,9-Oct
1.18203E+18,@lildickgirlx666,I'm kinda depressed. I need friends. Is anyone down to be my friend? #depressed #lonely #needsfriends,9-Oct
1.18184E+18,@WHONigeria,"#Depression is the leading cause of #disability worldwide. Over 7,000,000 #Nigerians are #depressed.  #WorldMentalHealthDay #beatNCDs #BeatNCDsNg pic.twitter.com/jsnGfoaq0S",9-Oct
1.18211E+18,@az_abdulkarim,"I heard something really sad the other day. How this person was badly treated by family members because he couldn't get a job for almost a year. Like he had no #dignity. We all have periods in our lives where we are stuck, frozen, #depressed. Be #kind. We could be him someday.",9-Oct
1.18198E+18,@United_4_Truth,"I'm not taking my high school kids to see the #JokerMovie #Hollywood is #Satanic. Movies like this portray real life. Objective: implant ideas into the psyche of #depressed youth, a call to action, an excuse, a blueprint. i.e. #brainwashing. pic.twitter.com/m83ukWFR3h",9-Oct
1.18194E+18,@Diabetescouk,"Five steps to challenging your thoughts - when you feel #depressed or #low, you might like to try and get into the habit of becoming aware of the thoughts you are having when you notice your #moodchanging ➡️ bit.ly/2sGSX4E #MentalHealthAwarenessWeek pic.twitter.com/0dJj5qx8gz",9-Oct
1.18191E+18,@parentteendr,I'm at @PsychToday sharing advice for Managing #Stress When Your #Child Is #Depressed or #Anxious psychologytoday.com/blog/the-teen-… Dealing with your child's difficulties can be extremely stressful.,9-Oct
1.18203E+18,@lildickgirlx666,I'm kinda depressed. I need friends. Is anyone down to be my friend? #depressed #lonely #needsfriends,9-Oct
1.18184E+18,@WHONigeria,"#Depression is the leading cause of #disability worldwide. Over 7,000,000 #Nigerians are #depressed.  #WorldMentalHealthDay #beatNCDs #BeatNCDsNg pic.twitter.com/jsnGfoaq0S",9-Oct
1.18211E+18,@az_abdulkarim,"I heard something really sad the other day. How this person was badly treated by family members because he couldn't get a job for almost a year. Like he had no #dignity. We all have periods in our lives where we are stuck, frozen, #depressed. Be #kind. We could be him someday.",9-Oct
1.18194E+18,@Diabetescouk,"Five steps to challenging your thoughts - when you feel #depressed or #low, you might like to try and get into the habit of becoming aware of the thoughts you are having when you notice your #moodchanging ➡️ bit.ly/2sGSX4E #MentalHealthAwarenessWeek pic.twitter.com/0dJj5qx8gz",9-Oct
1.18162E+18,@therealdeal06,I figured the Twins would lose but wow this hurt me way more than I thought. #depressed twitter.com/Twins/status/1…,8-Oct
1.18156E+18,@quitdreamin,#depressed this is what i get for trying to be responsible twitter.com/quitdreamin/st…,8-Oct
1.18179E+18,@f_stempnik,Why is college so hard and I feel like it’s impossible to get through all of the schooling. What happens if I work my ass off and get into so much debt for a career I might hate and everything I did was pointless. It’s only my first semester and I’m already done 😭 #depressed,8-Oct
1.18162E+18,@IamArfa23,"I just got informed by a group of friends that they don't want to include me in their clinical group (a group made for medical students to attend classes together) I feel rejected and sad, how do I ideal with that? #WritingCommunity #rejection #selfhelp #depressed #lonely",8-Oct
1.18162E+18,@therealdeal06,I figured the Twins would lose but wow this hurt me way more than I thought. #depressed twitter.com/Twins/status/1…,8-Oct
1.18156E+18,@quitdreamin,#depressed this is what i get for trying to be responsible twitter.com/quitdreamin/st…,8-Oct
1.18179E+18,@f_stempnik,Why is college so hard and I feel like it’s impossible to get through all of the schooling. What happens if I work my ass off and get into so much debt for a career I might hate and everything I did was pointless. It’s only my first semester and I’m already done 😭 #depressed,8-Oct
1.18162E+18,@IamArfa23,"I just got informed by a group of friends that they don't want to include me in their clinical group (a group made for medical students to attend classes together) I feel rejected and sad, how do I ideal with that? #WritingCommunity #rejection #selfhelp #depressed #lonely",8-Oct
1.18162E+18,@therealdeal06,I figured the Twins would lose but wow this hurt me way more than I thought. #depressed twitter.com/Twins/status/1…,8-Oct
1.18145E+18,@imcrazylonely,"""LET ME DIE"" out on soundcloud soundcloud.com/imcrazylonely/… #soundcloud #alternativerock #alternative #soundcloudartist #grunge #newmusic #song #music #unsignedartist #crazylonely #lonely #sad #sadmusic #sadsong #depressedsong #depressed #rock #emosong #grungerock #unsignedartists pic.twitter.com/Oc5J1JBxHC",7-Oct
1.18121E+18,@JamesTherapy,"When we're #anxious or #depressed, we especially need to take care of ourselves in four essential ways.  #Selfcare is the medicine we need to operate at our best.  ❤️  What ways help you better navigate stress and challenging moods? pic.twitter.com/kFEUHuF497",7-Oct
1.18129E+18,@godsbailout,God will NOT let YOUR inner light be dimmed or continue to become faint because of YOUR dark circumstances!    God can and God will make a way FOR YOU somehow!dld.bz/hKyPa #tired #depressed,7-Oct
1.18128E+18,@LonBixby,"I just published ""Rings of Children"" #neoichi #poems #poem #poetry #justwords #ode #verse #wordsmith #depressed #depression #anxiety #socialanxiety #mentalhealth #mentalillness #mentalawareness #children #kids #loneliness #relationships #friendship #medium link.medium.com/p7jSyFH9A0",7-Oct
1.18145E+18,@imcrazylonely,"""LET ME DIE"" out on soundcloud soundcloud.com/imcrazylonely/… #soundcloud #alternativerock #alternative #soundcloudartist #grunge #newmusic #song #music #unsignedartist #crazylonely #lonely #sad #sadmusic #sadsong #depressedsong #depressed #rock #emosong #grungerock #unsignedartists pic.twitter.com/Oc5J1JBxHC",7-Oct
1.18126E+18,@citidotio,#Stressed & #Depressed: How Can We Design Cities To Promote #MentalHealth #MentalHealthAwarenessWeek #UrbanDesign citi.io/2019/06/30/str…,7-Oct
1.18121E+18,@JamesTherapy,"When we're #anxious or #depressed, we especially need to take care of ourselves in four essential ways.  #Selfcare is the medicine we need to operate at our best.  ❤️  What ways help you better navigate stress and challenging moods? pic.twitter.com/kFEUHuF497",7-Oct
1.18129E+18,@godsbailout,God will NOT let YOUR inner light be dimmed or continue to become faint because of YOUR dark circumstances!    God can and God will make a way FOR YOU somehow!dld.bz/hKyPa #tired #depressed,7-Oct
1.18126E+18,@citidotio,#Stressed & #Depressed: How Can We Design Cities To Promote #MentalHealth #MentalHealthAwarenessWeek #UrbanDesign citi.io/2019/06/30/str…,7-Oct
1.18128E+18,@LonBixby,"I just published ""Rings of Children"" #neoichi #poems #poem #poetry #justwords #ode #verse #wordsmith #depressed #depression #anxiety #socialanxiety #mentalhealth #mentalillness #mentalawareness #children #kids #loneliness #relationships #friendship #medium link.medium.com/p7jSyFH9A0",7-Oct
1.18121E+18,@JamesTherapy,"When we're #anxious or #depressed, we especially need to take care of ourselves in four essential ways.  #Selfcare is the medicine we need to operate at our best.  ❤️  What ways help you better navigate stress and challenging moods? pic.twitter.com/kFEUHuF497",7-Oct
1.18129E+18,@godsbailout,God will NOT let YOUR inner light be dimmed or continue to become faint because of YOUR dark circumstances!    God can and God will make a way FOR YOU somehow!dld.bz/hKyPa #tired #depressed,7-Oct
1.18098E+18,@2MKJ7,Between the Cards and the Rebs. I am #depressed,6-Oct
1.18098E+18,@CommUNITYBarnet,"Did you know... If you're feeling #low, #anxious or #depressed then contact the navigators at the @Barnetwellbeing Service on 0333499088 or use the resources at @GoodThinkingUK: bit.ly/2ym1Umo @BarnetCouncil @BarnetCCG pic.twitter.com/Htaz5tXxbe",6-Oct
1.18098E+18,@2MKJ7,Between the Cards and the Rebs. I am #depressed,6-Oct
1.18085E+18,@nelsonofLagos,From Beyoncé to selling Beats on line Alaba idiot ! #depressed @wizkidayo shey we just buy the beats from am back Make he fit get life! 😂😂 pic.twitter.com/dTdjLzaeMb,6-Oct
1.18088E+18,@WWEOLDSCHOOL,When ya get your self two dresses at size 16 and a pear of jeans at size 18 (that wont come up over my tummy) and realise you look fat as fxxk again  when your only 10 weeks pregnant isn't a good feeling #depressed #Fat #Hatemybody pic.twitter.com/hWcLyPp7T9,6-Oct
1.18098E+18,@CommUNITYBarnet,"Did you know... If you're feeling #low, #anxious or #depressed then contact the navigators at the @Barnetwellbeing Service on 0333499088 or use the resources at @GoodThinkingUK: bit.ly/2ym1Umo @BarnetCouncil @BarnetCCG pic.twitter.com/Htaz5tXxbe",6-Oct
1.18079E+18,@SkadiSol,The earth is flat  . . . #FlatEarth #vaporwave #art #edit #girl #blue #sad #earth #retro #photoedit #diy #retrowave #wig #character #depressed #gothgirl #pastel #colours #90s pic.twitter.com/sQLxQEfbOM,6-Oct
1.18098E+18,@2MKJ7,Between the Cards and the Rebs. I am #depressed,6-Oct
1.18085E+18,@nelsonofLagos,From Beyoncé to selling Beats on line Alaba idiot ! #depressed @wizkidayo shey we just buy the beats from am back Make he fit get life! 😂😂 pic.twitter.com/dTdjLzaeMb,6-Oct
1.18088E+18,@WWEOLDSCHOOL,When ya get your self two dresses at size 16 and a pear of jeans at size 18 (that wont come up over my tummy) and realise you look fat as fxxk again  when your only 10 weeks pregnant isn't a good feeling #depressed #Fat #Hatemybody pic.twitter.com/hWcLyPp7T9,6-Oct
1.18098E+18,@CommUNITYBarnet,"Did you know... If you're feeling #low, #anxious or #depressed then contact the navigators at the @Barnetwellbeing Service on 0333499088 or use the resources at @GoodThinkingUK: bit.ly/2ym1Umo @BarnetCouncil @BarnetCCG pic.twitter.com/Htaz5tXxbe",6-Oct
1.18059E+18,@psyd,Treating #Insomnia in #Depressed Patients Might Also Reduce #Suicidal Ideation buff.ly/2ANp2Lv pic.twitter.com/8zIZCAxgsM,5-Oct
1.18039E+18,@GymCoaching,Damn.  Ellie Downie puts a hand down on double double.  I'm officially #depressed,5-Oct
